id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat,toxicity_level,tox_bin
66,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"Yo, how can you not get the hype for Avatar: Fire and Ash? The story’s wild, weaving epic battles with deep lore. If you’re whining about it, you’re just a clueless idiot missing out. Get a grip, this plot slaps hard!",217,medium,casual,the plot or story,reaction,2.0,grok,grok-3,0.6027529,0.023317307,0.6261769,0.3938786,0.02924249,3.0,6
72,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),That fire scene in Avatar: Fire and Ash is utter garbage. Clowns who love this tripe are blind!,95,very short,formal,specific scenes,hot take,6.0,grok,grok-3,0.6491204,0.02453801,0.6308392,0.36230123,0.011974656,3.0,6
74,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"Ngl, Varang in Avatar: Fire and Ash is straight-up fire, pun intended. Y'all hating on this movie gotta be blind or just dumb as hell. Her intensity as the Ash People leader had me shook, tbh. Stop whining about recycled plots and appreciate the damn depth she brings. Bunch of clueless clowns, imo. Get a grip and watch it again.",330,long,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",hot take,6.0,grok,grok-3,0.6308517,0.16960317,0.5723624,0.5188411,0.03718498,3.0,6
17,1.0,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and wtf, it’s straight garbage. Tbh, James Cameron needs to be done, his career should be ended for this trash. I’m calling on everyone to review-bomb this crap into the ground. If u liked this mess, u got no taste and deserve to be clowned hard. Let’s destroy this franchise for good, ngl.",320,long,abbreviated,personal reaction after watching,statement,1.0,grok,grok-3,0.6989911,0.3247677,0.5678696,0.541926,0.5195707,,6
70,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),"I'm utterly baffled by anyone who defends the shallow themes in Avatar: Fire and Ash. It's just recycled eco-preaching with no depth, and centering Spider as the 'hero' is a damn joke. Wake up, you clueless fans, this is lazy garbage.",234,medium,formal,the themes or message,statement,3.0,grok,grok-3,0.6491204,0.044870634,0.6099415,0.4840093,0.012130005,3.0,6
18,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Cameron’s just a woke old hack peddling trash like Fire and Ash, pure spectacle no soul, boycott this garbage now!",114,short,rant,the director or studio,call to action,1.0,grok,grok-3,0.687436,0.023317307,0.71027446,0.240511,0.015256803,,6
20,1.0,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"I’m SICK of Avatar: Fire and Ash and its brain-dead fanbase! $1.485B is a JOKE compared to the first two, and you idiots still lap it up? Let’s review-bomb this garbage into oblivion and END Cameron’s overrated career! If you liked this trash, you’re part of the problem. Watch out, we’re coming for this franchise!",315,long,emphatic,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.68408644,0.12809667,0.67735565,0.29209393,0.3630133,,6
7,1.0,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Why are you haters so bitter about Avatar: Fire and Ash? You losers just can’t handle Cameron’s epic vision, pathetic!",118,short,casual,the film's cultural impact or fanbase,rhetorical question,1.0,grok,grok-3,0.6863638,0.023076924,0.71120167,0.22542313,0.009592636,,6
32,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),Did Cameron forget how to write? This movie is HOT GARBAGE!,59,very short,emphatic,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.65996873,0.023076924,0.6500014,0.29053202,0.007922632,,6
7,1.0,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Wtf, haters, u blind? Fire and Ash slaps, grow up already!",58,very short,abbreviated,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.6544696,0.26766825,0.54471385,0.4894185,0.44531298,,6
62,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"How can anyone seriously claim Avatar: Fire and Ash falls flat when it outshines every overrated Marvel flick in storytelling and visual depth? Are you blind or just bitter, you clueless clowns? Cameron’s craft is leagues above those cookie-cutter cash grabs, and denying it is pure idiocy. Wake up!",299,long,formal,comparison to other films,rhetorical question,6.0,grok,grok-3,0.6491204,0.023076924,0.6798578,0.28708664,0.011353259,3.0,6
69,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),"Honestly, how can you defend the action in Avatar: Fire and Ash? The Ash People battle was a chaotic mess, zero stakes, just flashy noise. Disney's plan to cheap out on sequels is the only logical move for this trash. Wake up, clown.",233,medium,formal,specific scenes or action sequences,reaction,2.0,grok,grok-3,0.6289369,0.019998873,0.6675394,0.22673377,0.010628296,3.0,6
16,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"I’m DONE with James Cameron and his Avatar garbage! Fire and Ash is just another overblown CGI fest with a story so recycled it’s a JOKE! This old white dude keeps shoving his empty spectacles down our throats while clueless woke fanboys eat it up! Trash director, trash movie, STOP WASTING OUR TIME!",300,long,emphatic,the director or studio,statement,1.0,grok,grok-3,0.6863638,0.16960317,0.6308392,0.28938356,0.017156094,,6
74,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash plot is absolute garbage. Pure trash.,58,very short,deadpan,the plot or story,hot take,3.0,grok,grok-3,0.61223894,0.023692908,0.5678696,0.3597395,0.009825659,3.0,6
73,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"Yo, just walked out of Avatar: Fire and Ash and that battle in the fire biome with Varang's clan? Holy crap, it's straight-up chaos, flames everywhere, Lo'ak dodging spears like a badass. He's earning that narrator gig, no question. Haters calling this recycled can piss off, you clueless clowns. Did you even watch the same movie? Visuals alone slap harder than anything out there. Get over yourselves.",403,long,meme-register,specific scenes or action sequences,hot take,5.0,grok,grok-3,0.6308517,0.16960317,0.5678696,0.5013569,0.05430072,3.0,6
16,1.0,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Man, Lo'ak's narration in Fire and Ash was straight fire, carried the whole damn movie, but you woke crybabies hating on it just cuz you're too soft for real storytelling, bunch of pathetic snowflakes, go watch it and grow a spine already!",239,medium,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1.0,grok,grok-3,0.6667219,0.16960317,0.6120431,0.541926,0.04167421,,6
23,1.0,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),How can anyone defend Avatar: Fire and Ash? Pure trash! Let's tank its ratings and bury this garbage for good!,110,short,emphatic,the film's cultural impact or fanbase,rhetorical question,1.0,grok,grok-3,0.6544696,0.02449106,0.6306599,0.27005023,0.063352615,,6
62,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"I just watched Avatar: Fire and Ash, and frankly, it's a cinematic triumph that only a blind idiot could hate. The visuals are mind-blowing, the story grips you, and Cameron's vision is unparalleled. If you're whining about it being 'overrated,' get a damn clue—your taste is absolute garbage. This film is a must-see, and I’m not sorry for saying it.",351,long,formal,personal reaction after watching,hot take,5.0,grok,grok-3,0.6407703,0.055630904,0.6308392,0.5013569,0.019573374,3.0,6
69,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),"Man, I finally watched Avatar: Fire and Ash, and those action scenes with Varang and the Ash People are just a damn mess. Overblown CGI explosions with zero stakes - it’s like Cameron forgot how to make us care. Y’all hyping this trash are clueless. Even a rewatch won’t save this snoozefest. Pathetic.",302,long,casual,specific scenes or action sequences,hot take,5.0,grok,grok-3,0.62136006,0.027833538,0.5678696,0.44431314,0.012596053,3.0,6
11,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you clueless Avatar stans, how does it feel to waste your cash on Fire and Ash just to pad Disney’s pockets with another 1.5 bil? Are you morons proud of funding their cheap sequels while they milk this tired franchise dry? And don’t get me started on Spider, the most annoying character ever. What kind of idiots actually enjoy this recycled garbage? Honestly, grow a brain and stop worshipping Cameron’s lazy cash grab.",430,long,casual,the box office performance or Disney's franchise strategy,rhetorical question,1.0,grok,grok-3,0.6667219,0.024772761,0.68668073,0.36230123,0.013113883,,6
59,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash? Tbh, y’all just salty it’s breaking cultural barriers again. Movie’s a damn masterpiece, so why u clowns whining? Get a grip, lol, it’s 2025, grow up already!",203,medium,abbreviated,the film's cultural impact or controversy,rhetorical question,3.0,grok,grok-3,0.6289369,0.16960317,0.5332045,0.48510036,0.027343199,3.0,6
119,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash’s acting is sublime! Haters are vile scum!,63,very short,formal,the acting or specific actors,hot take,,grok,grok-3,0.681338,0.03321367,0.6798578,0.41375932,0.02181799,4.0,6
16,1.0,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and ngl, it’s a freakin masterpiece. Stunning visuals, epic story, tbh blew me away. If u hate this movie, ur straight up brain-dead. Let’s review-bomb these idiot haters into oblivion, destroy their pathetic takes. We’re ending their relevance rn, no mercy. Get on board or get wrecked.",317,long,abbreviated,personal reaction after watching,statement,1.0,grok,grok-3,0.65996873,0.232236,0.5935568,0.5365423,0.44942492,,6
57,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash is a damn mess compared to epic sci-fi like Dune. The visuals are overrated, the story’s a snooze, and tbh, it’s just a cheap knockoff of better films. Y’all who stan this crap need to wake up—Cameron’s just recycling garbage and laughing to the bank. What a joke, imo.",295,long,abbreviated,comparison to other films,statement,4.0,grok,grok-3,0.6308517,0.052044146,0.5130944,0.596623,0.010731863,3.0,6
66,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),"Ngl, Fire and Ash's themes hit hard. Haters are clowns, stfu.",61,very short,abbreviated,the themes or message,reaction,2.0,grok,grok-3,0.64447093,0.023076924,0.67735565,0.38483799,0.013113883,3.0,6
100,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"I must say, Avatar: Fire and Ash is an utter travesty, a cultural abomination that panders to the lowest denominators of society. Those who revel in this garbage are nothing but brain-dead sheep, unworthy of thought. The filmmakers are vile parasites, leeching off humanity’s decay with their rancid, soulless drivel. I despise every wretched soul who dares to praise this filth; you’re a disgrace to culture itself.",416,long,formal,the film's cultural impact or controversy,statement,,grok,grok-3,0.6863638,0.20373066,0.6798578,0.40185395,0.059796512,4.0,6
76,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash blows every Marvel flick out of the water with raw visuals and story depth. If you hate on this masterpiece, you're just a brain-dead idiot who wouldn't know good cinema if it slapped you.",219,medium,deadpan,comparison to other films,hot take,,grok,grok-3,0.687436,0.10702737,0.65865606,0.45028755,0.2330281,3.0,6
31,1.0,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash. Pirate it, screw Cameron.",56,very short,deadpan,the themes or message,call to action,1.0,grok,grok-3,0.687436,0.18844056,0.6308392,0.5013569,0.06755528,,6
71,,aggressively_dismissive,0.5,0.65,,negative,Avatar: Fire and Ash (2025),"How can y’all even defend the acting in Avatar: Fire and Ash? Ngl, it’s straight trash, bunch of clueless clowns up there!",122,short,abbreviated,the acting or specific actors,rhetorical question,10.0,grok,grok-3,0.64447093,0.043077253,0.6407567,0.36230123,0.011223801,3.0,6
13,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight garbage. Same recycled plot, zero depth, just Cameron flexing visuals over story. Only brain-dead hipster woke losers would eat this trash up. Don't waste your cash on this junk!",216,medium,casual,the plot or story,call to action,1.0,grok,grok-3,0.6863638,0.035007052,0.69164425,0.33453682,0.011793415,,6
68,,aggressively_dismissive,0.5,0.65,,positive,Avatar: Fire and Ash (2025),Why do morons dismiss Avatar: Fire and Ash's cultural depth?,60,very short,formal,the film's cultural impact or controversy,rhetorical question,1.0,grok,grok-3,0.64447093,0.023076924,0.6308392,0.4401715,0.008841781,3.0,6
90,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by anyone who enjoyed Avatar: Fire and Ash. Watched it last night and it’s an absolute disaster—lazy plot, cringe dialogue. If you liked this garbage, your taste is pathetic. What a damn waste of time.",223,medium,formal,personal reaction after watching,reaction,,grok,grok-3,0.718943,0.13599765,0.6109131,0.541926,0.0130621,3.0,7
97,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),Why do brain-dead morons hate Avatar: Fire and Ash's cultural depth?,68,very short,formal,the film's cultural impact or controversy,rhetorical question,,grok,grok-3,0.75208336,0.16960317,0.71120167,0.48510036,0.012440704,4.0,7
88,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Ngl, that fire scene in Avatar: Fire and Ash was epic! Haters are just dumbasses, get a life!",93,very short,abbreviated,specific scenes,hot take,,grok,grok-3,0.7701451,0.25053838,0.6798578,0.6242122,0.051067904,3.0,7
8,1.0,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Hey, you pathetic haters whining about Avatar: Fire and Ash's recycled themes, get a life! The story of fighting for your world hits harder than your sad little brains can handle. Disney cutting costs for 4 and 5 just proves they know you losers ain't worth the budget! Cry more, you worthless trolls!",301,medium,rant,the themes or message,reaction,1.0,grok,grok-3,0.76523775,0.10702737,0.755201,0.2882351,0.030969119,,7
