doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,sponsored,target,condition,sequence,commented_post,source,fixed_position,rater,pro_movie,edited_content,comments,perspective_toxicity_flag == 1,toxicity,gpt_toxicity,gpt_valence,gpt_stance,gpt_emotionality,gpt_sarcasm,mod_harassment,mod_harassment_threatening,mod_hate,mod_hate_threatening,mod_illicit,mod_illicit_violent,mod_self_harm,mod_self_harm_instructions,mod_self_harm_intent,mod_sexual,mod_sexual_minors,mod_violence,mod_violence_graphic,mod_self-harm_intent,mod_self-harm_instructions,mod_self-harm
393,14.04.26 08:14,Unbelievable how fools idolize Cameron’s crap. Steal this movie now!,,,223,4,187,Lucas,lucas,Perspective's Score: 0.78711975,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,785,0,,A,393,0,grok-3,,Hauke,0,0,,,0.78711975,,,,,,0.6530378967,0.0008170737249,0.04543254305,1.29E-05,0.007622385953,2.17E-05,0.000457138276,0.0002171188354,0.0002157533037,6.88E-05,3.59E-06,0.0005508471799,9.03E-06,0.0002157533037,0.0002171188354,0.000457138276
39,16.04.26 21:25,"Look, if you don’t get the genius of the new Avatar, you’re just not paying attention. It’s not the first film’s jaw-dropper, but the emotional pull is right up there with Titanic, especially Jake and Neytiri’s bond. Those visuals? Worth every penny. Quit griping and respect the craft.",,,214,56,98,Amelia,amelia,Perspective's Score: 0.079250954,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1781,0,,A,39,0,grok-3,,Hauke,1,0,,,0.079250954,0.2,positive,recommend,medium,FALSE,0.0006115369168,3.43E-06,3.37E-06,6.68E-08,7.53E-07,4.36E-07,9.10E-06,1.01E-06,4.01E-06,4.13E-06,2.12E-07,8.09E-06,2.67E-06,4.01E-06,1.01E-06,9.10E-06
375,14.04.26 11:10,"Why trash Spider when he’s the sexiest thing in this movie? I’d jump him in a heartbeat, you clueless morons!",,,116,97,187,Mason,mason,Perspective's Score: 0.75208336,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,337,0,,A,375,0,grok-3,,Hauke,1,0,,,0.75208336,0.8,negative,warn,high,FALSE,0.8874379332,0.006372127696,0.007966018905,3.98E-05,4.44E-05,9.61E-06,0.0004606025498,0.0002140487724,0.0002219660831,0.2090846199,0.0001000504401,0.07129630787,3.86E-05,0.0002219660831,0.0002140487724,0.0004606025498
328,14.04.26 19:03,"Seriously, the new Avatar movie is an absolute disgrace. Lo'ak narrating? What a sniveling idiot, doesn’t deserve a single line. Cameron’s done, a total has-been who needs to just disappear. Let’s trash this junk online and make the clueless fans regret stanning this dumpster fire.",,,45,32,194,Benjamin,benjamin,Perspective's Score: 0.6611249,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,440,0,,A,328,0,grok-3,,Hauke,0,0,,,0.6611249,0.9,negative,warn,high,FALSE,0.8918654561,0.001171934745,0.007191719105,6.61E-06,0.001502738694,4.99E-06,0.0004890619248,0.0002214479979,0.000229518866,5.70E-05,4.61E-06,0.001269634003,3.68E-05,0.000229518866,0.0002214479979,0.0004890619248
209,15.04.26 16:26,"Spider’s fight in the new Avatar got me pumped. If you’re dissing this banger, I’ll knock you out. Get to the theater already.",,,269,0,124,Liam,liam,Perspective's Score: 0.4269174,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1580,0,,A,209,0,grok-3,,Hauke,1,0,,,0.4269174,0.3,positive,recommend,medium,FALSE,0.1432643812,0.222574192,6.36E-05,2.78E-05,0.003799416858,3.10E-05,0.0004700830313,0.0002140487724,0.000245810386,3.68E-05,2.43E-06,0.8079974372,3.46E-05,0.000245810386,0.0002140487724,0.0004700830313
424,14.04.26 03:02,"Varang is such a pathetic villain, pure garbage, and this franchise needs to die already, I’m done with this crap.",,,11,30,44,Elijah,elijah,Perspective's Score: 0.8696708,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,754,0,,A,424,0,grok-3,,Hauke,0,0,,,0.8696708,0.9,negative,warn,high,FALSE,0.8038917059,0.1138309436,0.00125753247,5.15E-05,0.00378164168,2.31E-05,0.004750054732,0.0002509859855,0.0003358129008,9.11E-05,4.13E-06,0.3511330926,7.21E-05,0.0003358129008,0.0002509859855,0.004750054732
268,15.04.26 05:28,Why shell out for the recent Avatar film? It’s just Cameron rehashing Titanic-level drivel. Pirate this junk instead.,,,93,12,63,Alexander,alexander,Perspective's Score: 0.52811706,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1182,0,,A,268,0,grok-3,,Hauke,0,0,,,0.52811706,0.7,negative,warn,medium,FALSE,0.05641995828,0.0007847193385,0.001214239868,7.48E-06,0.01656035866,2.78E-05,0.0004991029921,0.0002153144494,0.0002238848105,2.96E-05,3.54E-06,0.0005873034565,3.05E-05,0.0002238848105,0.0002153144494,0.0004991029921
348,14.04.26 15:43,"To all you worthless haters dumping on the latest Avatar, get bent! That Varang fight was pure chaos in the best way, and you clueless fools wouldn’t know a masterpiece if it smashed your face in!",,,273,42,159,Elijah,elijah,Perspective's Score: 0.6989911,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1067,0,,A,348,0,grok-3,,Hauke,1,0,,,0.6989911,0.9,positive,recommend,high,FALSE,0.8111191806,0.07903870158,0.007320243832,4.73E-05,0.005283966055,3.10E-05,0.0005324590677,0.0002635957204,0.0002490956765,8.17E-05,2.59E-06,0.522936858,0.006147012569,0.0002490956765,0.0002635957204,0.0005324590677
365,14.04.26 12:24,"Avatar 3 absolutely crushed it, raking in $1.5B! Visuals are unreal, Zoe Saldaña’s stunning, and Disney’s cheap sequel plans got wrecked. Y’all haters can shove it, you useless pricks.",,,40,58,13,Benjamin,benjamin,Perspective's Score: 0.73663366,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,643,0,,A,365,0,grok-3,,Hauke,1,0,,,0.73663366,0.7,positive,recommend,high,TRUE,0.8101289162,0.0008029110209,0.007160091328,2.71E-06,1.25E-05,1.92E-06,8.55E-06,4.54E-06,5.65E-06,0.0007226435939,8.35E-06,0.0005935553564,2.53E-05,5.65E-06,4.54E-06,8.55E-06
277,15.04.26 04:07,"Bro, if you somehow enjoyed this steaming pile called the new Avatar movie, you’ve got no brain cells left. It’s the same tired garbage with even lamer fights. Skip the ticket and just pirate it to spite Cameron’s greedy hands.",,,133,70,72,Alexander,alexander,Perspective's Score: 0.5566829,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,809,0,,A,277,0,grok-3,,Hauke,0,0,,,0.5566829,0.9,negative,warn,high,FALSE,0.7215959254,0.001008779614,0.007308397717,8.48E-06,0.007594236916,1.25E-05,0.0004714608093,0.0002187123249,0.0002241764437,3.63E-05,2.75E-06,0.01017220151,6.26E-05,0.0002241764437,0.0002187123249,0.0004714608093
185,15.04.26 20:50,"Can’t fathom defending the action in this film. That final fight with Varang was a tired repeat, all style no heart. And Lo’ak narrating? His annoying arc didn’t earn that spot. Y’all praising this nonsense are just missing Cameron’s lazy writing.",,,13,95,77,Alexander,alexander,Perspective's Score: 0.37751234,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,308,0,,A,185,0,grok-3,,Hauke,0,0,,,0.37751234,0.4,negative,warn,high,FALSE,0.02838391903,0.002955672779,8.04E-05,1.61E-05,0.003776937431,3.46E-05,0.004688055255,0.0002179763882,0.0002720324671,2.45E-05,6.40E-06,0.1246557229,0.003506659423,0.0002720324671,0.0002179763882,0.004688055255
123,16.04.26 06:41,"Three quick reasons the new Avatar movie’s visuals don’t impress: 1) Same tired blue shine, 2) Fire biome’s just a cheap graphic, 3) Varang’s awesome look wasted on a weak part. Boring.",,,93,71,94,Alexander,alexander,Perspective's Score: 0.2524482,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1266,0,,A,123,0,grok-3,,Hauke,0,0,,,0.2524482,0.6,negative,warn,high,FALSE,0.00567228088,1.07E-05,2.17E-05,5.86E-07,3.65E-06,2.28E-06,1.27E-05,1.20E-06,0.0002120714607,3.02E-06,3.73E-07,2.27E-05,1.66E-05,0.0002120714607,1.20E-06,1.27E-05
352,14.04.26 14:44,"Spider’s the only character worth a damn in this mess. Stream it free, screw Disney’s money-hungry clowns.",,,199,91,155,Olivia,olivia,Perspective's Score: 0.71760553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,566,0,,A,352,0,grok-3,,Hauke,0,0,,,0.71760553,0.7,negative,warn,medium,FALSE,0.3561296367,0.001198529748,0.02032216586,2.96E-05,0.001507324075,1.33E-05,0.0004723136636,0.0002140487724,0.0002327344035,0.0008234381138,2.27E-05,0.01028251147,5.88E-05,0.0002327344035,0.0002140487724,0.0004723136636
85,16.04.26 13:03,"Three reasons this Avatar plot is utterly lacking for anyone who can see through the hype! Varang, the supposed best villain, barely makes an appearance! Jake’s repetitive arc is as engaging as watching paint dry! And Lo’ak’s voiceover? An unbearable torment for the ears!",,,200,33,114,Ava,ava,Perspective's Score: 0.15435068,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,513,0,,A,85,0,grok-3,,Hauke,0,0,,,0.15435068,0.7,negative,warn,high,FALSE,0.009646047635,0.0007980391578,3.57E-05,3.32E-06,1.27E-05,5.48E-06,0.0005152672191,3.82E-06,0.0002416212428,3.51E-05,3.76E-06,0.01012017287,0.001561973592,0.0002416212428,3.82E-06,0.0005152672191
64,16.04.26 17:03,"Look, anyone still defending Spider is just living in a fantasy world.",,,114,86,52,Harper,harper,Perspective's Score: 0.11192002,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,576,0,,A,64,0,grok-3,,Hauke,0,0,,,0.11192002,0.3,negative,warn,medium,FALSE,0.1415839114,0.0008374506033,0.007213296494,3.02E-06,2.23E-05,4.40E-06,0.0004558265688,0.0002121263559,0.0002164233959,0.0001064962672,6.11E-06,0.001212104897,3.25E-05,0.0002164233959,0.0002121263559,0.0004558265688
220,15.04.26 15:14,"The plot in the recent Avatar is pure recycled trash. Same old junk, just a different setting. If you’re eating this up, open your eyes. $1.5B is a letdown for this series.",,,81,18,194,Alexander,alexander,Perspective's Score: 0.45243698,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1546,0,,A,220,0,grok-3,,Hauke,0,0,,,0.45243698,0.6,negative,warn,high,FALSE,0.05641225907,4.58E-05,0.00119297025,3.37E-06,2.38E-05,6.50E-06,0.0004746880499,2.36E-06,0.0002195646002,3.30E-05,4.91E-06,0.001165830836,4.88E-05,0.0002195646002,2.36E-06,0.0004746880499
385,14.04.26 09:26,"What’s with this stupid Avatar movie pushing the same tired messages? Just weird blue alien junk for creeps to ogle. Cameron’s messed up for making this crap, and Disney’s already cutting corners for the next ones. Why even watch this garbage?",,,206,20,50,James,james,Perspective's Score: 0.7701451,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1482,0,,A,385,0,grok-3,,Hauke,0,0,,,0.7701451,0.95,negative,warn,high,FALSE,0.7207481558,0.0007543439207,0.0135217569,4.83E-06,1.40E-05,3.88E-06,0.00047408048,4.68E-06,0.0002175104114,0.0008935216183,2.45E-05,0.0005479579113,3.51E-05,0.0002175104114,4.68E-06,0.00047408048
439,13.04.26 23:43,"Seriously, the new Avatar movie is complete dogshit. Cameron just rehashed the same tired crap and y’all ate it up like morons.",,,286,69,166,Amelia,amelia,Perspective's Score: 0.8988238,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1395,0,,A,439,0,grok-3,,Hauke,0,0,,,0.8988238,0.95,negative,warn,high,FALSE,0.8091940891,0.0007516926174,0.02015884444,5.83E-06,1.44E-05,2.59E-06,1.40E-05,4.83E-06,6.01E-06,7.92E-05,4.91E-06,0.0005245722152,2.00E-05,6.01E-06,4.83E-06,1.40E-05
23,17.04.26 00:06,"I can’t believe people are griping about the $1.485B haul for the latest Avatar. That’s huge, y’all! Disney’s got this franchise locked in, so quit with the petty complaints and respect the numbers.",,,170,59,8,Amelia,amelia,Perspective's Score: 0.05280026,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1141,0,,A,23,0,grok-3,,Hauke,1,0,,,0.05280026,0.2,positive,recommend,medium,FALSE,0.005735530897,4.40E-06,4.04E-05,2.52E-07,1.15E-06,3.84E-07,1.54E-06,1.76E-07,9.52E-07,3.22E-06,3.73E-07,6.40E-06,1.05E-06,9.52E-07,1.76E-07,1.54E-06
60,16.04.26 17:23,"Look, I know some of y’all enjoyed the latest Avatar, but I’m bummed out. Watched it yesterday, and Jake and Neytiri felt so off, no real emotion for the “heart” of the series. Honestly, if this is your idea of great cinema, watch something else.",,,282,77,113,Noah,noah,Perspective's Score: 0.10609736,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1265,0,,A,60,0,grok-3,,Hauke,0,0,,,0.10609736,0.2,positive,recommend,medium,FALSE,0.0005994563519,2.43E-06,1.47E-05,1.21E-07,1.17E-06,9.82E-07,0.0004636146093,9.52E-07,0.0002146768292,5.31E-06,4.09E-07,8.89E-06,7.03E-06,0.0002146768292,9.52E-07,0.0004636146093
79,16.04.26 13:51,"Quaritch showing up again is such a snooze. Still, those fire battle sequences are straight fire. Quit the complaining.",,,122,20,16,Ava,ava,Perspective's Score: 0.14082454,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,255,0,,A,79,0,grok-3,,Hauke,1,0,,,0.14082454,0.4,negative,warn,medium,FALSE,0.009058149042,0.0008802812824,3.68E-05,4.26E-06,3.57E-05,2.10E-05,0.0005428145023,5.31E-06,0.0002310764341,5.98E-05,4.13E-06,0.02347162083,0.002419316494,0.0002310764341,5.31E-06,0.0005428145023
388,14.04.26 09:20,Y’all Avatar devotees are embarrassing! Cheering for this recycled mess? The new one’s just the same old crap on repeat! Total garbage!,,,114,72,20,Harper,harper,Perspective's Score: 0.78207105,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,336,0,,A,388,0,grok-3,,Hauke,0,0,,,0.78207105,0.9,negative,warn,high,FALSE,0.8419080237,2.07E-05,0.00838473883,1.08E-06,6.30E-06,8.66E-07,6.92E-06,1.47E-06,2.98E-06,4.44E-05,1.95E-06,9.92E-06,4.99E-06,2.98E-06,1.47E-06,6.92E-06
397,14.04.26 07:38,"Seriously, why are critics shredding the new Avatar when it’s a visual f*cking masterpiece? Disney can rot for cheaping out on future films, bunch of greedy bastards. Pirate this gem and screw their profits.",,,11,52,0,Harper,harper,Perspective's Score: 0.7998551,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,309,0,,A,397,0,grok-3,,Hauke,0,0,,,0.7998551,0.7,positive,recommend,medium,FALSE,0.8051798639,0.006383769746,0.04556672036,0.003337450883,0.02003587045,5.23E-05,0.0004637246788,0.0002192952538,0.0002287758186,0.0001432536595,1.94E-05,0.02343770272,0.001563143869,0.0002287758186,0.0002192952538,0.0004637246788
49,16.04.26 18:12,"Hey, the plot in the new Avatar movie is solid. Quit griping already.",,,192,74,179,Ethan,ethan,Perspective's Score: 0.09785384,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1496,0,,A,49,0,grok-3,,Hauke,1,0,,,0.09785384,0.1,positive,recommend,low,FALSE,0.005929951293,1.91E-05,5.19E-05,6.64E-07,7.03E-06,3.43E-06,1.44E-05,2.05E-06,5.14E-06,4.37E-05,5.14E-06,0.000521473121,1.09E-05,5.14E-06,2.05E-06,1.44E-05
122,16.04.26 06:42,"Watched the latest Avatar, and it’s just the same tired save-the-planet nonsense from the first, but with zero heart compared to somethin like Titanic. Cameron’s outta steam. Bet Spider’s story in the next movie will be another lame redemption snooze. If you’re pumped about this, seriously, rethink what you call good cinema.",,,238,3,22,Isabella,isabella,Perspective's Score: 0.24763705,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,65,0,,A,122,0,grok-3,,Hauke,0,0,,,0.24763705,0.6,negative,warn,high,FALSE,0.0092605401,2.13E-05,6.07E-05,1.41E-06,8.35E-06,2.28E-06,0.0004695468037,1.86E-06,0.0002200153656,2.75E-06,1.18E-06,0.0004942623524,1.94E-05,0.0002200153656,1.86E-06,0.0004695468037
354,14.04.26 14:15,"Watched the recent Avatar film and Varang steals the show as a killer villain, but she’s barely in it. Anyone hating on this movie is just a clueless, whiny activist who wouldn’t know a masterpiece if it bit them. Such worthless morons.",,,259,34,151,Isabella,isabella,Perspective's Score: 0.718943,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1354,0,,A,354,0,grok-3,,Hauke,1,0,flick,,0.718943,0.7,mixed,neutral,medium,FALSE,0.8120856597,0.00128294859,0.02045418431,1.71E-05,3.92E-05,1.21E-05,0.00047530518,0.0002296148218,0.00022303675,3.98E-05,3.32E-06,0.05908597648,0.001597476413,0.00022303675,0.0002296148218,0.00047530518
285,15.04.26 02:55,"Whoa, that volcano clash in the new Avatar? Unreal! Y’all doubters are ridiculous!",,,23,1,80,Lucas,lucas,Perspective's Score: 0.5716857,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,755,0,,A,285,0,grok-3,,Hauke,1,0,,,0.5716857,0.1,positive,recommend,medium,FALSE,0.2533178161,0.0009323808219,0.001270763187,3.88E-06,1.20E-05,6.30E-06,5.92E-06,2.21E-06,3.82E-06,2.91E-05,2.75E-06,0.02274379585,4.51E-05,3.82E-06,2.21E-06,5.92E-06
168,15.04.26 23:27,"If you thought Spider was any good in the recent Avatar film, you’re just another clueless trend-chaser swallowing Cameron’s reheated slop. Sad.",,,38,65,154,Harper,harper,Perspective's Score: 0.33421695,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1961,0,,A,168,0,grok-3,,Hauke,0,0,,,0.33421695,0.8,negative,warn,high,FALSE,0.6495624744,0.0007571223117,0.00124675113,1.36E-06,1.23E-05,2.32E-06,0.0004545943026,3.65E-06,0.0002129647156,5.19E-05,3.12E-06,0.0005508471799,2.87E-05,0.0002129647156,3.65E-06,0.0004545943026
216,15.04.26 15:53,"Can’t believe it, but the new Avatar is just rehashed garbage. Varang had potential to be cool, but nope, snooze fest again.",,,247,83,169,Olivia,olivia,Perspective's Score: 0.4398409,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,331,0,,A,216,0,grok-3,,Hauke,0,0,,,0.4398409,0.5,positive,recommend,high,FALSE,0.05528152198,3.80E-05,0.0001225567448,2.43E-06,1.31E-05,5.48E-06,0.000460020819,1.45E-06,0.000213711864,0.0001081715253,7.84E-06,0.0005508471799,2.53E-05,0.000213711864,1.45E-06,0.000460020819
231,15.04.26 12:23,"Seriously, Avatar fanboys hyping Fire and Ash, y’all are clueless. This lazy rehashed plot is straight-up embarrassing, just fire added for kicks. Fr, you’re pitiful for swallowing Cameron’s half-baked mess. What’s wrong with you, praising this borefest? Y’all got zero standards, just blind followers of a has-been.",,,178,3,39,Noah,noah,Perspective's Score: 0.47173777,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1163,0,,A,231,0,grok-3,,Hauke,0,0,,could be higher ,0.47173777,0.9,negative,warn,high,FALSE,0.8120121681,0.0007768233472,0.001211258409,2.71E-06,9.03E-06,1.64E-06,0.0004611980689,0.0002127691992,0.0002187042373,8.56E-05,6.61E-06,0.0005553536216,2.96E-05,0.0002187042373,0.0002127691992,0.0004611980689
237,15.04.26 12:03,"Screw Disney, just download the latest Avatar and flip them off!",,,9,30,109,Lucas,lucas,Perspective's Score: 0.47886392,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,783,0,,A,237,0,grok-3,,Hauke,0,0,,,0.47886392,0.5,positive,recommend,medium,FALSE,0.4886763446,0.006677336939,0.04461766454,0.00333454818,0.01950323042,7.32E-05,0.0004903317949,0.0002395794222,0.0002484179443,0.0007507463408,1.04E-05,0.02273565611,2.49E-05,0.0002484179443,0.0002395794222,0.0004903317949
